,relation,head,tail,weight
401629,RelatedTo,profondeur,profond/a,2.0
401630,RelatedTo,profondément,profond/a,2.0
401631,RelatedTo,profond,profondément/r,2.0
401632,RelatedTo,profondeur,profondément/r,2.0
401633,RelatedTo,progrès,progresser/v,2.0
401634,RelatedTo,progrès,progressif/a,2.0
401635,RelatedTo,progressiste,progressisme/n,2.0
401636,RelatedTo,progressisme,progressiste/a,2.0
401637,RelatedTo,prohibitionniste,prohibitionnisme/n,2.0
401638,RelatedTo,prohibitionnisme,prohibitionniste/n,2.0
401639,RelatedTo,projet,projeter/v,2.0
401640,RelatedTo,prolifique,prolificité/n,2.0
401641,RelatedTo,prolonger,prolongation/n,2.0
401642,RelatedTo,prolétaire,prolétarien/a,2.0
401643,RelatedTo,prolétariat,prolétarien/a,2.0
401644,RelatedTo,promettre,promesse/n,2.0
401645,RelatedTo,prononcer,prononciation/n,2.0
401646,RelatedTo,prononcer,prononçable/a,2.0
401647,RelatedTo,pronostic,pronostiquer/v,2.0
401648,RelatedTo,proroger,prorogation/n,2.0
401649,RelatedTo,proscrire,proscription/n,2.0
401650,RelatedTo,prostituer,prostitution/n,2.0
401651,RelatedTo,conditionnelle,protase/n,2.0
401652,RelatedTo,protestantisme,protestant/a,2.0
401653,RelatedTo,approuver,prouver/v,2.0
401654,RelatedTo,preuve,prouver/v,2.0
401655,RelatedTo,probable,prouver/v,2.0
401656,RelatedTo,prouvable,prouver/v,2.0
401657,RelatedTo,éprouver,prouver/v,2.0
401658,RelatedTo,provenir,provenance/n,2.0
401659,RelatedTo,provençaux,provenceaux,2.0
401660,RelatedTo,provenance,provenir/v,2.0
401661,RelatedTo,provence,provençal/n,2.0
401662,RelatedTo,provincial,province/n,2.0
401663,RelatedTo,état,province/n,2.0
401664,RelatedTo,provoquer,provocant/a,2.0
401665,RelatedTo,provoquer,provocation/n,2.0
401666,RelatedTo,prudence,prudent/a,2.0
401667,RelatedTo,prunellier,prunelle/n,2.0
401668,RelatedTo,prune_d’_ente,prunes_d’_ente/n,2.0
401669,RelatedTo,préadamisme,préadamite/n,2.0
401670,RelatedTo,préadolescent,préadolescence/n,2.0
401671,RelatedTo,prébendier,prébende/n,2.0
401672,RelatedTo,prébendé,prébende/n,2.0
401673,RelatedTo,prix,précieux/a,2.0
401674,RelatedTo,précis,préciser/v,2.0
401675,RelatedTo,précision,préciser/v,2.0
401676,RelatedTo,préciser,précision/n,2.0
401677,RelatedTo,proie,prédateur/n,2.0
401678,RelatedTo,proie,prédation/n,2.0
401679,RelatedTo,prédateur,prédation/n,2.0
401680,RelatedTo,prédire,prédictif/a,2.0
401681,RelatedTo,prédire,prédiction/n,2.0
401682,RelatedTo,prédécéder,prédécès/n,2.0
401683,RelatedTo,préfet,préfète/n,2.0
401684,RelatedTo,préliminaire,préliminaires/a,2.0
401685,RelatedTo,occuper,préoccuper/v,2.0
401686,RelatedTo,préparer,préparatif/n,2.0
401687,RelatedTo,préparer,préparation/n,2.0
401688,RelatedTo,présent,présence/n,2.0
401689,RelatedTo,présenter,présentation/n,2.0
401690,RelatedTo,présentation,présenter/v,2.0
401691,RelatedTo,présent,présents/a,2.0
401692,RelatedTo,président,présidence/n,2.0
401693,RelatedTo,président_directeur_général,présidente_directrice_générale/n,2.0
401694,RelatedTo,présumer,présomption/n,2.0
401695,RelatedTo,prétendant,prétendante/n,2.0
401696,RelatedTo,prétendre,prétention/n,2.0
401697,RelatedTo,prétoire,préteur/n,2.0
401698,RelatedTo,prétorial,préteur/n,2.0
401699,RelatedTo,prétorien,préteur/n,2.0
401700,RelatedTo,prévention,prévenir/v,2.0
401701,RelatedTo,venir,prévenir/v,2.0
401702,RelatedTo,prévenir,préventif/a,2.0
401703,RelatedTo,prévenir,prévention/n,2.0
401704,RelatedTo,prévoir,prévision/n,2.0
401705,RelatedTo,faire_attention,prêter_attention/v,2.0
401706,RelatedTo,psaume,psalmique/a,2.0
401707,RelatedTo,psalmique,psaume/n,2.0
401708,RelatedTo,psalmiste,psaume/n,2.0
401709,RelatedTo,psalmodie,psaume/n,2.0
401710,RelatedTo,psalmodier,psaume/n,2.0
401711,RelatedTo,psaltérion,psaume/n,2.0
401712,RelatedTo,psautier,psaume/n,2.0
401713,RelatedTo,classe,psi/n,2.0
401714,RelatedTo,grande_école,psi/n,2.0
401715,RelatedTo,mpsi,psi/n,2.0
401716,RelatedTo,pcsi,psi/n,2.0
401717,RelatedTo,physique,psi/n,2.0
401718,RelatedTo,préparatoire,psi/n,2.0
401719,RelatedTo,ψ,psi/n,2.0
401720,RelatedTo,psychanalyse,psychanalyser/v,2.0
401721,RelatedTo,psychanalyste,psychanalyser/v,2.0
401722,RelatedTo,psychanalytique,psychanalyser/v,2.0
401723,RelatedTo,psychanalyse,psychanalyste/n,2.0
401724,RelatedTo,psychanalytique,psychanalyste/n,2.0
401725,RelatedTo,psychanalyse,psychanalytique/a,2.0
401726,RelatedTo,psychologue,psychologie/n,2.0
401727,RelatedTo,psychopathie,psychopathe/n,2.0
401728,RelatedTo,psychophysiologie,psychophysiologique/a,2.0
401729,RelatedTo,psychorigidité,psychorigide/a,2.0
401730,RelatedTo,psychothérapie,psychothérapeute/n,2.0
401731,RelatedTo,psychothérapeute,psychothérapie/n,2.0
401732,RelatedTo,psychédélique,psychédélisme/n,2.0
401733,RelatedTo,psi,ptsi/n,2.0
401734,RelatedTo,pt,ptsi/n,2.0
401735,RelatedTo,publicain,publicains/n,2.0
401736,RelatedTo,dépuceler,pucelage/n,2.0
401737,RelatedTo,pudique,pudeur/n,2.0
401738,RelatedTo,pudique,pudicité/n,2.0
401739,RelatedTo,état,puissance/n,2.0
401740,RelatedTo,considérable,puissant/a,2.0
401741,RelatedTo,pouvoir,puissant/a,2.0
401742,RelatedTo,profond,puissant/a,2.0
401743,RelatedTo,puissance,puissant/a,2.0
401744,RelatedTo,poumon,pulmonaire/a,2.0
401745,RelatedTo,pulpe,pulpeux/a,2.0
401746,RelatedTo,pousser,pulsion/n,2.0
401747,RelatedTo,pulvérisateur,pulvériser/v,2.0
401748,RelatedTo,puma,pumas/n,2.0
401749,RelatedTo,punching_ball,punching_balls/n,2.0
401750,RelatedTo,punition,punir/v,2.0
401751,RelatedTo,punir,punition/n,2.0
401752,RelatedTo,canadien_français,pure_laine/n,2.0
401753,RelatedTo,québécois,pure_laine/n,2.0
401754,RelatedTo,pur,pureté/n,2.0
401755,RelatedTo,cour,purim/n,2.0
401756,RelatedTo,célèbre,purim/n,2.0
401757,RelatedTo,détruire,purim/n,2.0
401758,RelatedTo,ennemi,purim/n,2.0
401759,RelatedTo,fête,purim/n,2.0
401760,RelatedTo,instituer,purim/n,2.0
401761,RelatedTo,juif,purim/n,2.0
401762,RelatedTo,mois,purim/n,2.0
401763,RelatedTo,mémoire,purim/n,2.0
401764,RelatedTo,nation,purim/n,2.0
401765,RelatedTo,régler,purim/n,2.0
401766,RelatedTo,sort,purim/n,2.0
401767,RelatedTo,toute,purim/n,2.0
401768,RelatedTo,vouloir,purim/n,2.0
401769,RelatedTo,purotin,purotins/n,2.0
401770,RelatedTo,putréfaction,putréfait/a,2.0
401771,RelatedTo,putréfaction,putréfier/v,2.0
401772,RelatedTo,verre,pyrex/n,2.0
401773,RelatedTo,pyromane,pyromanie/n,2.0
401774,RelatedTo,pyrénées,pyrénéen/a,2.0
401775,RelatedTo,espagne,pyrénées/n,2.0
401776,RelatedTo,france,pyrénées/n,2.0
401777,RelatedTo,pâques,pâque/n,2.0
401778,RelatedTo,pâtissier,pâtisserie/n,2.0
401779,RelatedTo,pâtisserie,pâtissier/n,2.0
401780,RelatedTo,pasteur,pâtre/n,2.0
401781,RelatedTo,paître,pâtre/n,2.0
401782,RelatedTo,pâturer,pâturage/n,2.0
401783,RelatedTo,paître,pâture/n,2.0
401784,RelatedTo,pâte,pâté/n,2.0
401785,RelatedTo,pâtée,pâté/n,2.0
401786,RelatedTo,pèlerinage,pèleriner/v,2.0
401787,RelatedTo,chrétien,père/n,2.0
401788,RelatedTo,ordre,père/n,2.0
401789,RelatedTo,personne,père/n,2.0
401790,RelatedTo,religieux,père/n,2.0
401791,RelatedTo,titre,père/n,2.0
401792,RelatedTo,trinitaire,père/n,2.0
401793,RelatedTo,trinité,père/n,2.0
401794,RelatedTo,avant,père_cent/n,2.0
401795,RelatedTo,baccalauréat,père_cent/n,2.0
401796,RelatedTo,cent,père_cent/n,2.0
401797,RelatedTo,contingent,père_cent/n,2.0
401798,RelatedTo,de,père_cent/n,2.0
401799,RelatedTo,française,père_cent/n,2.0
401800,RelatedTo,fête,père_cent/n,2.0
401801,RelatedTo,jour,père_cent/n,2.0
401802,RelatedTo,la,père_cent/n,2.0
401803,RelatedTo,le,père_cent/n,2.0
401804,RelatedTo,libération,père_cent/n,2.0
401805,RelatedTo,lycéenne,père_cent/n,2.0
401806,RelatedTo,qui,père_cent/n,2.0
401807,RelatedTo,se_dérouler,père_cent/n,2.0
401808,RelatedTo,tradition,père_cent/n,2.0
401809,RelatedTo,morale,père_la_pudeur/n,2.828
401810,RelatedTo,père,pères/n,2.0
401811,RelatedTo,père_cent,pères_cent/n,2.0
401812,RelatedTo,père_de_l’_église,pères_de_l’_église/n,2.0
401813,RelatedTo,père_la_pudeur,pères_la_pudeur/n,2.0
401814,RelatedTo,père_noël,pères_noël/n,2.0
401815,RelatedTo,p,pé/n/wikt/fr_1,2.0
401816,RelatedTo,péché,pécheur/n,2.0
401817,RelatedTo,pécher,péché/v,2.0
401818,RelatedTo,pédagogue,pédagogie/n,2.0
401819,RelatedTo,pédagogie,pédagogue/n,2.0
401820,RelatedTo,pédérastie,pédéraste/n,2.0
401821,RelatedTo,pédérastique,pédéraste/n,2.0
401822,RelatedTo,pédéraste,pédérastie/n,2.0
401823,RelatedTo,pédérastique,pédérastie/n,2.0
401824,RelatedTo,aile,pégase/n,2.0
401825,RelatedTo,cheval,pégase/n,2.0
401826,RelatedTo,fabuleux,pégase/n,2.0
401827,RelatedTo,pénaliser,pénalité/n,2.0
401828,RelatedTo,arabie_saoudite,péninsule_arabique/n,2.0
401829,RelatedTo,asie,péninsule_arabique/n,2.0
401830,RelatedTo,golfe_persique,péninsule_arabique/n,2.0
401831,RelatedTo,koweït,péninsule_arabique/n,2.0
401832,RelatedTo,mer_rouge,péninsule_arabique/n,2.0
401833,RelatedTo,oman,péninsule_arabique/n,2.0
401834,RelatedTo,péninsule,péninsule_arabique/n,2.0
401835,RelatedTo,qatar,péninsule_arabique/n,2.0
401836,RelatedTo,vaste,péninsule_arabique/n,2.0
401837,RelatedTo,yémen,péninsule_arabique/n,2.0
401838,RelatedTo,émirats_arabes_unis,péninsule_arabique/n,2.0
401839,RelatedTo,pénétrer,pénétration/n,2.0
401840,RelatedTo,grand_père,pépé/n,2.0
401841,RelatedTo,périlleux,péril/n,2.0
401842,RelatedTo,dangereux,périlleux/a,2.0
401843,RelatedTo,péril,périlleux/a,2.0
401844,RelatedTo,périœcien,périoecien,2.0
401845,RelatedTo,périœcienne,périoecienne,2.0
401846,RelatedTo,périœciennes,périoeciennes,2.0
401847,RelatedTo,périœciens,périoeciens,2.0
401848,RelatedTo,péripatétisme,péripatétique/a,2.0
401849,RelatedTo,péripatéticien,péripatétisme/n,2.0
401850,RelatedTo,périphrase,périphrastique/a,2.0
401851,RelatedTo,péroniste,péronisme/n,2.0
401852,RelatedTo,péruvien,pérou/n,2.0
401853,RelatedTo,péruvienne,péruviennes/n/wikt/fr_1,2.0
401854,RelatedTo,pétaélectron_volt,pétaélectron_volts/n,2.0
401855,RelatedTo,pétrir,pétrin/n,2.0
401856,RelatedTo,pétrographie,pétrographe/n,2.0
401857,RelatedTo,pétrologue,pétrologie/n,2.0
401858,RelatedTo,pôle_nord,pôle_magnétique/n,2.0
401859,RelatedTo,pôle_sud,pôle_magnétique/n,2.0
401861,RelatedTo,terre,pôle_nord/n,2.0
401863,RelatedTo,terre,pôle_sud/n,2.0
401864,RelatedTo,pôle_nord,pôles_nord/n,2.0
401865,RelatedTo,pôle_sud,pôles_sud/n,2.0
401866,RelatedTo,toba,qom/n,2.0
401867,RelatedTo,quelquefois,qqf/r,2.0
401868,RelatedTo,q,qu/n,2.0
401869,RelatedTo,quadra,quadri,2.0
401870,RelatedTo,quatre,quadrilatère/n,2.0
401871,RelatedTo,quadrillage,quadriller/v,2.0
401872,RelatedTo,quadruple_croche,quadruples_croches/n,2.0
401873,RelatedTo,quaker,quakeresse/n,2.0
401874,RelatedTo,quakeresse,quakeresses/n,2.0
401875,RelatedTo,quaker,quakers/n,2.0
401876,RelatedTo,qualifier,qualification/n,2.0
401877,RelatedTo,qualité,qualimétrie/n,2.0
401878,RelatedTo,qualité,qualitatif/a,2.0
401879,RelatedTo,qualifiant,qualité/n,2.0
401880,RelatedTo,qualification,qualité/n,2.0
401881,RelatedTo,qualifier,qualité/n,2.0
401882,RelatedTo,lorsque,quand,2.0
401883,RelatedTo,quantité,quantitatif/a,2.0
401884,RelatedTo,quarante,quarantaine/n,2.0
401885,RelatedTo,41,quarante_et_un/n,2.0
401886,RelatedTo,nombre,quarante_et_un/n,2.0
401887,RelatedTo,quarante_et_un,quarante_et_une/a,2.0
401888,RelatedTo,quatre,quart/n,2.0
401889,RelatedTo,quatre_de_chiffre,quatres_de_chiffre/n,2.0
401890,RelatedTo,argentine,quechua/n,2.0
401891,RelatedTo,bolivie,quechua/n,2.0
401892,RelatedTo,colombie,quechua/n,2.0
401893,RelatedTo,pérou,quechua/n,2.0
401894,RelatedTo,équateur,quechua/n,2.0
401895,RelatedTo,parfois,quelquefois/r,2.0
401896,RelatedTo,quercynois,quercinois/n,2.0
401897,RelatedTo,quercy,quercynois/n,2.0
401898,RelatedTo,question,question_piège/n,2.0
401899,RelatedTo,question,questionnaire/n,2.0
401900,RelatedTo,question,questionner/v,2.0
401901,RelatedTo,questionneur,questionneuse/n,2.0
401902,RelatedTo,question_piège,questions_pièges/n,2.0
401903,RelatedTo,question_tag,questions_tags/n,2.0
401904,RelatedTo,paris,queue/n,2.0
401905,RelatedTo,mélampyre_des_champs,queue_de_loup/n,2.0
401906,RelatedTo,amarante,queue_de_renard/n,2.0
401907,RelatedTo,racine,queue_de_renard/n,2.0
401908,RelatedTo,queue_de_cochon,queues_de_cochon/n,2.0
401909,RelatedTo,queue_de_morue,queues_de_morue/n,2.0
401910,RelatedTo,qui,quiconque/n,2.0
401911,RelatedTo,biennat,quinquennat/n,2.0
401912,RelatedTo,quadriennat,quinquennat/n,2.0
401913,RelatedTo,triennat,quinquennat/n,2.0
401914,RelatedTo,quinte_flush,quinte_flush_royale/n,2.0
401915,RelatedTo,quirite,quirites/n,2.0
401916,RelatedTo,acquitter,quittance/n,2.0
401917,RelatedTo,acquitter,quitter/v,2.0
401918,RelatedTo,québec,québécois/n,2.0
401919,RelatedTo,qäpik,qäpiks/n,2.0
401920,RelatedTo,rabot,raboter/v,2.0
401921,RelatedTo,raccourcir,raccourcissement/n,2.0
401922,RelatedTo,rédemption,rachat/n,2.0
401923,RelatedTo,acheter,racheter/v,2.0
401924,RelatedTo,race,racial/a,2.0
401925,RelatedTo,racialisme,racialiste/a,2.0
401926,RelatedTo,raciste,racisme/n,2.0
401927,RelatedTo,radical_socialiste,rad_soc/n,2.0
401928,RelatedTo,rad_soc,rad_socs/n,2.0
401929,RelatedTo,entrée,rade/n/wikt/fr_1,2.0
401930,RelatedTo,canadien_anglais,radio_canadien/a,2.0
401931,RelatedTo,canadien_français,radio_canadien/a,2.0
401932,RelatedTo,radioastronomie,radioastronome/n,2.0
401933,RelatedTo,radiologie,radiologue/n,2.0
401934,RelatedTo,radiopharmacie,radiopharmaceutique/a,2.0
401935,RelatedTo,radioscopie,radioscoper/v,2.0
401936,RelatedTo,radiosensible,radiosensibilité/n,2.0
401937,RelatedTo,radiothérapeutique,radiothérapeute/n,2.0
401938,RelatedTo,radiothérapie,radiothérapeute/n,2.0
401939,RelatedTo,radiotélégraphie,radiotélégraphier/v,2.0
401940,RelatedTo,radiotélégraphie,radiotélégraphique/a,2.0
401941,RelatedTo,radiotélégraphie,radiotélégraphiste/n,2.0
401942,RelatedTo,radiotéléphonie,radiotéléphoniste/n,2.0
401943,RelatedTo,radium_c,radium/n,2.828
401944,RelatedTo,radium_e,radium/n,2.0
401945,RelatedTo,rac,radium_c/n,2.828
401946,RelatedTo,rae,radium_e/n,2.0
401947,RelatedTo,raid,raids/n,2.0
401948,RelatedTo,raie_léopard,raie_aigle_tachetée/n,2.0
401949,RelatedTo,rajeunir,rajeunissement/n,2.0
401950,RelatedTo,chat,raminagrobis/n,2.0
401951,RelatedTo,amollir,ramollir/v,2.0
401952,RelatedTo,mou,ramollir/v,2.0
401953,RelatedTo,ramollir,ramollissement/n,2.0
401954,RelatedTo,rebut,rancart/n,2.0
401955,RelatedTo,randonnée,randonner/v,2.0
401956,RelatedTo,île_de_pâques,rapanui/n,2.0
401957,RelatedTo,rapport,rapporter/v,2.0
401958,RelatedTo,râteau,ratisser/v,2.0
401959,RelatedTo,rat,rats/n,2.0
401960,RelatedTo,rat_de_cave,rats_de_cave/n,2.0
401961,RelatedTo,attraper,rattraper/v,2.0
401962,RelatedTo,ravage,ravager/v,2.0
401963,RelatedTo,ravin,ravine/n,2.0
401964,RelatedTo,ravinement,ravine/n,2.0
401965,RelatedTo,raviner,ravine/n,2.0
401966,RelatedTo,ravir,ravisseur/n,2.0
401967,RelatedTo,approvisionnement,ravitaillement/n,2.0
401968,RelatedTo,ravitailler,ravitaillement/n,2.0
401969,RelatedTo,rayage,rayure/n,2.0
401970,RelatedTo,rayer,rayure/n,2.0
401971,RelatedTo,rayé,rayure/n,2.0
401972,RelatedTo,rendez_vous,rdv/n,2.0
401973,RelatedTo,rebelle,rebeller/v,2.0
401974,RelatedTo,rébellion,rebeller/v,2.0
401975,RelatedTo,bois,reboiser/v,2.0
401976,RelatedTo,receler,recel/n,2.0
401977,RelatedTo,recevoir,recette/n,2.0
401978,RelatedTo,recharger,rechargement/n,2.0
401979,RelatedTo,r_d,recherche_et_développement/n,2.0
401980,RelatedTo,chercher,rechercher/v,2.0
401981,RelatedTo,rechute,rechuter/v,2.0
401982,RelatedTo,recombiner,recombinaison/n,2.0
401983,RelatedTo,reconduire,reconduite/n,2.0
401984,RelatedTo,reconnaissance,reconnaissant/a,2.0
401985,RelatedTo,connaître,reconnaître/v,2.0
401986,RelatedTo,reconnecter,reconnexion/n,2.0
401987,RelatedTo,courir,recourir/v,2.0
401988,RelatedTo,recourir,recours/n,2.0
401989,RelatedTo,couvrir,recouvrir/v,2.0
401990,RelatedTo,rectifier,rectification/n,2.0
401991,RelatedTo,donner,redonner/v,2.0
401992,RelatedTo,refus,refuser/v,2.0
401993,RelatedTo,regarder,regard/n,2.0
401994,RelatedTo,regard,regarder/v,2.0
401995,RelatedTo,enregistrer,registre/n,2.0
401996,RelatedTo,regret,regretter/v,2.0
401997,RelatedTo,rognon,rein/n,2.0
401998,RelatedTo,rénal,rein/n,2.0
401999,RelatedTo,reine,reines/n,2.0
402000,RelatedTo,relecture,relecteur/n,2.0
402001,RelatedTo,lier,relier/v,2.0
402002,RelatedTo,relier,reliure/n,2.0
402003,RelatedTo,relieur,reliure/n,2.0
402004,RelatedTo,reloger,relogement/n,2.0
402005,RelatedTo,relooking,relooker/v,2.0
402006,RelatedTo,restyler,relooker/v,2.0
402007,RelatedTo,relooker,relooking/n,2.0
402008,RelatedTo,luire,reluire/v,2.0
402009,RelatedTo,reléguer,relégation/n,2.0
402010,RelatedTo,remblayer,remblai/n,2.0
402011,RelatedTo,débobiner,rembobiner/v,2.0
402012,RelatedTo,rembourser,remboursement/n,2.0
402013,RelatedTo,remix,remixer/v,2.0
402014,RelatedTo,remix,remixeur/n,2.0
402015,RelatedTo,remixer,remixeur/n,2.0
402016,RelatedTo,remorque,remorquage/n,2.0
402017,RelatedTo,remorque,remorqueur/n,2.0
402018,RelatedTo,remplacer,remplacement/n,2.0
402019,RelatedTo,belgique,renaisien/n,2.0
402020,RelatedTo,renaix,renaisien/n,2.0
402021,RelatedTo,renouvellement,renaissance/n,2.0
402022,RelatedTo,renaissance,renaissances/n,2.0
402023,RelatedTo,goupil,renard,2.0
402024,RelatedTo,naître,renaître/v,2.0
402025,RelatedTo,renforcer,renforcement/n,2.0
402026,RelatedTo,force,renforcer/v,2.0
402027,RelatedTo,fortifier,renforcer/v,2.0
402028,RelatedTo,renforcer,renfort/n,2.0
402029,RelatedTo,noir,renoi/n,2.0
402030,RelatedTo,dicotylédone,renonculacées/n,2.0
402031,RelatedTo,famille,renonculacées/n,2.0
402032,RelatedTo,plante,renonculacées/n,2.0
402033,RelatedTo,dénouer,renouer/v,2.0
402034,RelatedTo,nouveau,renouveler/v,2.0
402035,RelatedTo,renseignement,renseigner/v,2.0
402036,RelatedTo,entrer,rentrer/v,2.0
402037,RelatedTo,revenir,rentrer/v,2.0
402038,RelatedTo,renégocier,renégociation/n,2.0
402039,RelatedTo,repasser,repassage/n,2.0
402040,RelatedTo,état,repos/n,2.0
402041,RelatedTo,représentant,représentante/n,2.0
402042,RelatedTo,repère,repérer/v,2.0
402044,RelatedTo,requin_taupe_bleu,requin_maquereau/n,2.0
402045,RelatedTo,requin,requin_zèbre/n,2.0
402046,RelatedTo,requin_baleine,requins_baleines/n,2.0
402047,RelatedTo,requin_marteau,requins_marteaux/n,2.0
402048,RelatedTo,requin_tigre,requins_tigres/n,2.0
402049,RelatedTo,requête,requérir/v,2.0
402050,RelatedTo,rescinder,rescision/n,2.0
402051,RelatedTo,rescisoire,rescision/n,2.0
402052,RelatedTo,respiration,respirateur/n,2.0
402053,RelatedTo,respirer,respiration/n,2.0
402054,RelatedTo,respiration,respiratoire/a,2.0
402055,RelatedTo,responsable,responsabilité/n,2.0
402056,RelatedTo,restaurer,restaurant/v,2.0
402057,RelatedTo,france,restauration/n,2.0
402058,RelatedTo,rétablissement,restauration/n,2.0
402059,RelatedTo,trône,restauration/n,2.0
402060,RelatedTo,se_croiser_les_bras,rester_les_bras_croisés/v,2.0
402061,RelatedTo,restreindre,restriction/n,2.0
402062,RelatedTo,grec,reuchlinien/a,2.0
402063,RelatedTo,revanche,revanchard/a,2.0
402064,RelatedTo,revanchisme,revanchard/a,2.0
402065,RelatedTo,revanchisme,revanchiste/a,2.0
402066,RelatedTo,revendiquer,revendication/n,2.0
402067,RelatedTo,retourner,revenir/v,2.0
402068,RelatedTo,venir,revenir/v,2.0
402069,RelatedTo,soudard,reître/n,2.0
402070,RelatedTo,région,rgn/n,2.0
402071,RelatedTo,rhapsode,rhapsodie/n,2.0
402072,RelatedTo,rhodes,rhodien/n,2.0
402073,RelatedTo,rhétien,rhætien/n,2.0
402074,RelatedTo,rhin,rhénan/a,2.0
402075,RelatedTo,rhénan,rhénanie/n,2.0
402076,RelatedTo,rhéométrique,rhéométrie/n,2.0
402077,RelatedTo,ρ,rhô/n,2.828
402078,RelatedTo,américain,ricain/n,2.0
402079,RelatedTo,ricain,ricaines/n,2.0
402080,RelatedTo,ricain,ricains/n,2.0
402081,RelatedTo,ricaner,ricanement/n,2.0
402082,RelatedTo,richard,richarde/n,2.0
402083,RelatedTo,richesse,riche/a,2.0
402084,RelatedTo,vosne_romanée,richebourg/n,2.0
402085,RelatedTo,richelieu,richelieus,2.0
402086,RelatedTo,richelieu,richelieux,2.0
402087,RelatedTo,rigidement,rigide/a,2.0
402088,RelatedTo,rigidifier,rigide/a,2.0
402089,RelatedTo,rigidité,rigide/a,2.0
402090,RelatedTo,rime,rimer/v,2.0
402091,RelatedTo,rival,rivalité/n,2.0
402092,RelatedTo,rivaliser,rivalité/n,2.0
402093,RelatedTo,rivière,rive/n,2.0
402094,RelatedTo,riverain,riverains/n,2.0
402095,RelatedTo,fleuve,rivière/n,2.0
402096,RelatedTo,ruisseau,rivière/n,2.0
402097,RelatedTo,rizicole,riziculteur/n,2.0
402098,RelatedTo,riziculture,riziculteur/n,2.0
402099,RelatedTo,rmiste,rmistes/n,2.0
402100,RelatedTo,robinson,robinsons/n,2.0
402101,RelatedTo,robot_chien,robots_chiens/n,2.0
402102,RelatedTo,rocamadour,rocamadours/n,2.0
402103,RelatedTo,différent,roche_mère/n,2.0
402104,RelatedTo,dur,roche_mère/n,2.0
402105,RelatedTo,horizon,roche_mère/n,2.0
402106,RelatedTo,meuble,roche_mère/n,2.0
402107,RelatedTo,pédologique,roche_mère/n,2.0
402108,RelatedTo,roche,roche_mère/n,2.0
402109,RelatedTo,sol,roche_mère/n,2.0
402110,RelatedTo,roche,rocher/n,2.0
402111,RelatedTo,roche_mère,roches_mères/n,2.0
402112,RelatedTo,rock,rocker/v,2.0
402113,RelatedTo,rocking_chair,rocking_chairs/n,2.0
402114,RelatedTo,aveyron,rodez/n,2.0
402115,RelatedTo,rein,rognon/n,2.0
402116,RelatedTo,reine,roi/n,2.0
402117,RelatedTo,royaume,roi/n,2.0
402118,RelatedTo,régalien,roi/n,2.0
402119,RelatedTo,raideur,roideur/n,2.0
402120,RelatedTo,roller_derby,roller_derbys/n,2.0
402121,RelatedTo,romaine,romaines/n,2.0
402122,RelatedTo,romain,romains/n,2.0
402123,RelatedTo,romancier,romanciers/n,2.0
402124,RelatedTo,romancière,romancières/n,2.0
402125,RelatedTo,romani,romanis/n,2.0
402126,RelatedTo,ronchon,ronchonner/v,2.0
402127,RelatedTo,cuir,rond_de_cuir/n,2.0
402128,RelatedTo,ronde_bosse,rondes_bosses/n,2.0
402129,RelatedTo,rond_de_cuir,ronds_de_cuir/n,2.0
402130,RelatedTo,ronger,rongeur/n,2.0
